amine_*C1_NMR_shift,amine_*C1_electrostatic_charge,amine_*C2_NMR_shift,amine_*C2_electrostatic_charge,amine_*C3_NMR_shift,amine_*C3_electrostatic_charge,amine_*C4_NMR_shift,amine_*C4_electrostatic_charge,amine_*N1_electrostatic_charge,amine_E_HOMO,amine_E_LUMO,amine_V1_frequency,amine_V1_intensity,amine_V2_frequency,amine_V2_intensity,amine_V3_frequency,amine_V3_intensity,amine_V4_frequency,amine_V4_intensity,amine_V5_frequency,amine_V5_intensity,amine_V6_frequency,amine_V6_intensity,amine_dipole_moment,amine_electronegativity,amine_hardness,amine_molecular_volume,amine_molecular_weight,amine_ovality,amine_surface_area,car_acid_*C1_NMR_shift,car_acid_*C1_electrostatic_charge,car_acid_*C2_NMR_shift,car_acid_*C2_electrostatic_charge,car_acid_*O1_electrostatic_charge,car_acid_*O2_electrostatic_charge,car_acid_E_HOMO,car_acid_E_LUMO,car_acid_V1_frequency,car_acid_V1_intensity,car_acid_V2_frequency,car_acid_V2_intensity,car_acid_V3_frequency,car_acid_V3_intensity,car_acid_dipole_moment,car_acid_electronegativity,car_acid_hardness,car_acid_molecular_volume,car_acid_molecular_weight,car_acid_ovality,car_acid_surface_area,cata_*O1_electrostatic_charge,cata_E_HOMO,cata_E_LUMO,cata_dipole_moment,cata_electronegativity,cata_hardness,cata_molecular_volume,cata_molecular_weight,cata_ovality,cata_surface_area,solvent_*C1_NMR_shift,solvent_*C1_electrostatic_charge,solvent_*C2_NMR_shift,solvent_*C2_electrostatic_charge,solvent_E_HOMO,solvent_E_LUMO,solvent_V1_frequency,solvent_V1_intensity,solvent_dipole_moment,solvent_electronegativity,solvent_hardness,solvent_molecular_volume,solvent_molecular_weight,solvent_ovality,solvent_surface_area 
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,155.42,0.669,125.39,-0.243,-0.463,-0.547,-0.2602,-0.0431,649.635,5.64,1662.027,26.936,3218.425,7.559,5.201237,0.15,0.11,174.31,180.159,1.286,194.03,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,155.42,0.669,125.39,-0.243,-0.463,-0.547,-0.2602,-0.0431,649.635,5.64,1662.027,26.936,3218.425,7.559,5.201237,0.15,0.11,174.31,180.159,1.286,194.03,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,155.42,0.669,125.39,-0.243,-0.463,-0.547,-0.2602,-0.0431,649.635,5.64,1662.027,26.936,3218.425,7.559,5.201237,0.15,0.11,174.31,180.159,1.286,194.03,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,155.42,0.669,125.39,-0.243,-0.463,-0.547,-0.2602,-0.0431,649.635,5.64,1662.027,26.936,3218.425,7.559,5.201237,0.15,0.11,174.31,180.159,1.286,194.03,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,155.42,0.669,125.39,-0.243,-0.463,-0.547,-0.2602,-0.0431,649.635,5.64,1662.027,26.936,3218.425,7.559,5.201237,0.15,0.11,174.31,180.159,1.286,194.03,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,155.42,0.669,125.39,-0.243,-0.463,-0.547,-0.2602,-0.0431,649.635,5.64,1662.027,26.936,3218.425,7.559,5.201237,0.15,0.11,174.31,180.159,1.286,194.03,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,155.42,0.669,125.39,-0.243,-0.463,-0.547,-0.2602,-0.0431,649.635,5.64,1662.027,26.936,3218.425,7.559,5.201237,0.15,0.11,174.31,180.159,1.286,194.03,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
136.66,0.423,107.51,-0.303,122.85,-0.137,124.94,0.106,-0.828,-0.2048,-0.0069,506.36,52.854,704.85,6.871,1546.33,133.863,1635.252,0.504,1662.22,15.497,3551.971,15.46,3.595164,0.11,0.1,123.41,127.574,1.205,144.46,155.42,0.669,125.39,-0.243,-0.463,-0.547,-0.2602,-0.0431,649.635,5.64,1662.027,26.936,3218.425,7.559,5.201237,0.15,0.11,174.31,180.159,1.286,194.03,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,154.6,0.782,20.97,-0.796,-0.467,-0.588,-0.2725,0.0093,594.617,6.743,1420.416,48.971,3182.266,4.236,4.298549,0.13,0.14,61.54,60.052,1.115,84.05,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,154.6,0.782,20.97,-0.796,-0.467,-0.588,-0.2725,0.0093,594.617,6.743,1420.416,48.971,3182.266,4.236,4.298549,0.13,0.14,61.54,60.052,1.115,84.05,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,154.6,0.782,20.97,-0.796,-0.467,-0.588,-0.2725,0.0093,594.617,6.743,1420.416,48.971,3182.266,4.236,4.298549,0.13,0.14,61.54,60.052,1.115,84.05,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,154.6,0.782,20.97,-0.796,-0.467,-0.588,-0.2725,0.0093,594.617,6.743,1420.416,48.971,3182.266,4.236,4.298549,0.13,0.14,61.54,60.052,1.115,84.05,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,154.6,0.782,20.97,-0.796,-0.467,-0.588,-0.2725,0.0093,594.617,6.743,1420.416,48.971,3182.266,4.236,4.298549,0.13,0.14,61.54,60.052,1.115,84.05,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,154.6,0.782,20.97,-0.796,-0.467,-0.588,-0.2725,0.0093,594.617,6.743,1420.416,48.971,3182.266,4.236,4.298549,0.13,0.14,61.54,60.052,1.115,84.05,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,154.6,0.782,20.97,-0.796,-0.467,-0.588,-0.2725,0.0093,594.617,6.743,1420.416,48.971,3182.266,4.236,4.298549,0.13,0.14,61.54,60.052,1.115,84.05,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,154.6,0.782,20.97,-0.796,-0.467,-0.588,-0.2725,0.0093,594.617,6.743,1420.416,48.971,3182.266,4.236,4.298549,0.13,0.14,61.54,60.052,1.115,84.05,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,157.95,0.629,30.48,-0.24,-0.458,-0.552,-0.2674,0.0095,573.94,6.5,1365.537,70.22,3107.105,20.527,4.411032,0.13,0.14,79.93,74.079,1.152,103.38,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,157.95,0.629,30.48,-0.24,-0.458,-0.552,-0.2674,0.0095,573.94,6.5,1365.537,70.22,3107.105,20.527,4.411032,0.13,0.14,79.93,74.079,1.152,103.38,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
139.43,0.457,107.57,-0.4,121.77,0.004,110.37,-0.226,-0.571,-0.1901,0.0114,525.572,6.716,704.796,13.442,1552.617,0.128,1644.191,5.149,1670.658,114.81,3134.657,24.995,1.776004,0.09,0.1,129.7,107.156,1.203,149.11,157.95,0.629,30.48,-0.24,-0.458,-0.552,-0.2674,0.0095,573.94,6.5,1365.537,70.22,3107.105,20.527,4.411032,0.13,0.14,79.93,74.079,1.152,103.38,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
